Date,hour,AM2302_1_Temp,AM2302_1_Humi,AM2302_2_Temp HIVE,AM2302_2_Humi HIVE,SW420_Vibrate HIVE,MHRD_rain,MQ135_PPM,BH1750_lux,VEML6750_uvindex,BME280_temp,BME280_humi,BME280_pressure,BME280_alt,SI1145_visible,SI1145_IR,SI1145_UV,ANEM_voltage,ANEM_windSpeed,MIC1_freq,MIC1_volume,MIC2_freq HIVE,MIC2_volume HIVE,BEECNT_message OUT,BEECNT_message IN
 2021-10-17, 10:00:00,20.73351955,61.05921788,13.49050279,93.42793296,0,155.4748603,0.185921788,30056.6195,7.694357542,21.91675978,52.33486034,987.1344693,219.7363128,1098.351955,7794.932961,4.508603352,0.000502793,0,138.7260335,0.78150838,74.35256983,0.378938547,1575,1136
 2021-10-17, 11:00:00,24.44775281,46.21853933,15.45786517,88.98258427,0,475.6629213,0.010168539,48381.18365,12.7855618,25.25348315,43.33719101,986.9874157,220.9860674,1713.073034,13323.05618,7.816179775,0.013539326,0,126.5290449,0.843876404,80.85258427,0.414662921,3175,2460
 2021-10-17, 12:00:00,25.06424581,40.77877095,16.9698324,77.05921788,0,625.2178771,0.036145251,37255.87391,9.631787709,26.11843575,38.87569832,986.4884358,225.2280447,1231.715084,8987.156425,5.22273743,0.022849162,0,111.6438547,0.974692737,77.12111732,0.434692737,2307,2547
 2021-10-17, 13:00:00,17.8758427,60.25561798,15.99775281,80.86067416,0,580.6404494,0.537247191,15906.11927,3.544606742,19.82117978,54.51005618,987.2558427,218.7016292,610.0898876,3462.668539,1.892191011,0.03005618,0,149.3519101,0.890786517,92.61938202,0.36258427,1190,1027
 2021-10-17, 14:00:00,12.50670391,77.23687151,13.57765363,84.54581006,0,607.1731844,0.551787709,3477.807263,0.782067039,15.65128492,62.8773743,988.3596089,209.3240782,332.6927374,890.1675978,0.405698324,0.006312849,0,190.1870391,0.737709497,80.73882682,0.394916201,383,224
 2021-10-17, 15:00:00,10.47359551,88.79325843,11.76797753,88.58483146,0,465.8932584,0.244831461,3357.888315,0.755393258,14.23758427,68.66685393,989.0716854,203.2775843,331.0955056,866.4438202,0.39752809,0.001067416,0,118.8244382,0.82252809,65.58331461,0.481853933,119,66
 2021-10-17, 16:00:00,10.41340782,91.28826816,11.30726257,91.33687151,0,146.8212291,0.113854749,2672.765419,0.626536313,14.24877095,69.73368715,989.3246369,201.1269832,318.6089385,774.2234637,0.330893855,0,0,174.7275978,0.735139665,75.76184358,0.463407821,65,59
 2021-10-17, 17:00:00,9.910674157,91.8258427,11.10786517,91.29438202,0,144,0.140337079,430.0282022,0.126067416,13.9441573,69.65893258,989.703764,197.9126404,270.1348315,329.505618,0.070730337,0,0,226.9816292,0.765337079,72.19707865,0.454157303,5,2
 2021-10-17, 18:00:00,9.098324022,93.86312849,10.17709497,91.69944134,0,161.3351955,0.256089385,3.226201117,0,12.85391061,73.31201117,990.3126816,192.7451397,260.603352,254.4134078,0.020446927,0,0,287.4371508,0.72452514,71.45703911,0.398994413,0,2
 2021-10-17, 19:00:00,8.562359551,96.68932584,9.144382022,93.76573034,0,182.6629213,0.107640449,0,0,11.88713483,78.10213483,991.0116292,186.8203933,260.4719101,253.3988764,0.020224719,0.008764045,0,300.4691011,0.781797753,68.14595506,0.400955056,0,0
 2021-10-17, 20:00:00,8.179329609,97.12122905,8.754189944,94.22122905,0,191.9329609,0.229776536,0,0,11.36553073,79.16162011,991.1438547,185.6984358,260.3296089,253.547486,0.019497207,0.020167598,0,239.7346369,0.87603352,71.59664804,0.42726257,0,0
 2021-10-17, 21:00:00,7.807865169,97.97865169,8.34494382,94.69213483,0,196.6067416,0.028202247,0,0,11.09235955,79.69544944,991.5197191,182.5153371,260.3314607,253.494382,0.018988764,0.015168539,0,287.743427,0.85741573,66.98365169,0.414494382,0,1
 2021-10-17, 22:00:00,7.840223464,98.07374302,8.309497207,95.00837989,0,242.0167598,0.258659218,0,0,11.41050279,78.66843575,991.8000559,180.1403911,260.3184358,253.6424581,0.019162011,0.003184358,0,406.6256425,0.732569832,70.09251397,0.388435754,0,0
 2021-10-17, 23:00:00,7.776404494,98.48033708,8.343820225,94.73707865,0,190.252809,0.069044944,0,0,11.65022472,77.86747191,991.8011798,180.1279213,260.505618,253.3988764,0.020280899,0.000617978,0,444.8366854,0.688258427,68.35426966,0.421629213,0,0
 2021-10-18, 00:00:00,7.834078212,98.74469274,8.251396648,95.60782123,0,171.5139665,0.024134078,0,0,11.46078212,78.90106145,991.8115084,180.0413966,260.3184358,253.452514,0.019217877,0.001843575,0,398.1959218,0.770893855,72.13564246,0.436815642,0,0
 2021-10-18, 01:00:00,7.767597765,98.02178771,8.424581006,95.19273743,0,164.7039106,0.125027933,0,0,12.10195531,75.40653631,992.0155866,178.3116201,260.5195531,253.301676,0.019832402,0,0,489.8338547,0.639664804,67.67731844,0.37575419,0,0
 2021-10-18, 02:00:00,5.946629213,99.20505618,7.71741573,94.59382022,0,171.1853933,0.15741573,0,0,10.27758427,77.81404494,992.1453371,177.2174157,260.4382022,253.5280899,0.019775281,0,0,481.0770787,0.663202247,68.30353933,0.398651685,0,0
 2021-10-18, 03:00:00,4.945251397,99.9,6.672625698,94.63351955,0,179.8379888,0.292346369,0,0,9.349162011,78.45050279,992.307486,175.8365922,260.4357542,253.3296089,0.019888268,0.000111732,0,463.1294972,0.684748603,64.9527933,0.425977654,0,0
 2021-10-18, 04:00:00,5.57752809,99.9,6.260674157,96.92247191,0,187.7752809,0.41258427,0,0,9.089831461,83.6447191,992.6043258,173.3262921,260.505618,253.505618,0.019719101,0.005898876,0,415.8873034,0.727078652,65.73061798,0.388876404,0,0
 2021-10-18, 05:00:00,5.594413408,99.9,6.18603352,97.26424581,0,187.2346369,0.660837989,0,0,8.945530726,83.21553073,992.7940782,171.7199441,260.3631285,253.3854749,0.019441341,0.004078212,0,457.7130168,0.711340782,69.26435754,0.407150838,0,0
 2021-10-18, 06:00:00,5.22247191,99.9,5.8,97.60280899,0,177.5898876,0.02511236,46.34359551,0.015674157,8.401011236,84.76898876,992.9691573,170.2357303,261.6292135,262.8033708,0.025730337,0.033820225,0,302.3980899,0.926629213,71.28376404,0.420168539,0,0
 2021-10-18, 07:00:00,5.566480447,99.9,5.849162011,98.51117318,0,178.8100559,0.932681564,1865.498156,0.454748603,8.563128492,85.43938547,993.5148603,165.6203911,301.2011173,614.5307263,0.236927374,0.047318436,0,231.7917877,0.980167598,69.0303352,0.419106145,2,0
 2021-10-18, 08:00:00,6.284269663,99.9,6.233707865,98.92640449,0,197.4438202,0.209213483,6553.356854,1.444550562,9.254606742,84.42865169,994.3443258,158.6140449,400.1966292,1539.213483,0.767921348,0.08488764,0,126.5738764,1.173202247,74.76837079,0.476123596,9,7
 2021-10-18, 09:00:00,8.523463687,95.25698324,7.045810056,98.65865922,0,213.7988827,0.165642458,16388.23508,4.372513966,11.17452514,78.05486034,994.7284916,155.3610615,679.8324022,4089.167598,2.265642458,0.118882682,0,65.56960894,1.346703911,66.8352514,0.403519553,14,9
 2021-10-18, 10:00:00,11.28988764,87.08033708,8.239325843,97.7494382,0,216.2752809,0.519550562,30864.3573,7.506516854,13.85382022,70.79955056,994.7788202,154.932191,1051.780899,7455.269663,4.258876404,0.143820225,0.000617978,63.09191011,1.594213483,68.05398876,0.394719101,85,50
 2021-10-18, 11:00:00,17.61731844,58.96536313,11.10726257,92.43240223,0,208.2513966,0.44424581,53974.04899,12.49089385,19.49815642,53.30715084,994.6309497,156.1811732,1723.011173,13642.74302,7.854804469,0.124301676,0,69.75888268,1.44547486,66.68932961,0.392793296,1216,626
 2021-10-18, 12:00:00,19.71853933,49.07247191,13.60449438,80.20786517,0,194.3651685,0.235280899,45607.68191,12.39668539,21.3558427,45.65089888,994.3615169,158.4614045,1509.432584,12007.13483,6.710168539,0.091741573,0,85.73258427,1.334382022,69.19005618,0.417134831,1785,1806
 2021-10-18, 13:00:00,19.39217877,49.30223464,14.49553073,74.57597765,0,182.7541899,0.294469274,29997.70397,8.248324022,21.17776536,44.75005587,994.0998883,160.6768715,1027.648045,7417.810056,4.129385475,0.037821229,0,122.8907821,1.030055866,72.17575419,0.415363128,1552,1023
 2021-10-18, 14:00:00,17.06797753,52.92808989,15.10898876,79.3241573,0,179.0786517,0.27005618,5472.860618,1.443258427,20.03106742,45.23938202,994.1143258,160.552191,389.3876404,1398.544944,0.71005618,0.000168539,0,243.5862921,0.691292135,83.2752809,0.352359551,884,666
 2021-10-18, 15:00:00,17.70782123,51.9972067,15.35698324,85.1452514,0,178.452514,0.291284916,12447.15056,3.581899441,21.04932961,42.32027933,993.9441341,161.9896089,583.6815642,3461.312849,1.750391061,0,0,218.2886592,0.668379888,77.25877095,0.373519553,1109,935
 2021-10-18, 16:00:00,16.49550562,52.98146067,16.26011236,83.46573034,0,177.9606742,0.298426966,5269.920449,1.951235955,20.31117978,43.44735955,993.8900562,162.4445506,428.6179775,1900.735955,0.919662921,0,0,161.9554494,0.741460674,74.27606742,0.390674157,712,478
 2021-10-18, 17:00:00,11.18715084,77.74636872,14.51340782,77.95810056,0,177.4748603,0.374748603,1100.865978,0.305810056,15.55469274,59.98636872,994.4732961,157.5160335,288.2569832,476.273743,0.167932961,0,0,191.3839106,0.731564246,66.73189944,0.395083799,53,36
 2021-10-18, 18:00:00,7.26011236,91.03932584,11.4752809,80.39325843,0,178.3258427,0.276179775,3.309775281,0.000337079,11.8094382,68.52275281,995.4558427,149.2171348,260.6011236,254.6460674,0.020505618,0,0,225.2691573,0.737640449,63.93758427,0.431067416,2,0
 2021-10-18, 19:00:00,5.51954023,95.54655172,9.002298851,85.82471264,0,180.8505747,0.069655172,0.009597701,0,10.28068966,72.24126437,996.0083333,144.550977,260.2356322,253.4827586,0.018505747,0,0,276.3934483,0.891781609,72.70017241,0.61454023,0,0
 2021-10-18, 20:00:00,5.005586592,98.07150838,7.530726257,90.58379888,0,182.2011173,0.189273743,0,0,9.833351955,74.16324022,996.3111732,141.9927933,260.424581,253.273743,0.019441341,0,0,401.3974302,0.810558659,64.96301676,0.515698324,0,0
 2021-10-18, 21:00:00,4.316292135,99.09494382,6.488764045,92.1747191,0,182.6123596,0.478146067,0,0,9.011179775,75.62449438,996.7203933,138.5439326,260.4494382,253.3202247,0.02,0,0,421.623427,0.806404494,67.33848315,0.518707865,0,0
 2021-10-18, 22:00:00,4.024022346,99.66536313,5.718994413,93.53575419,0,179.027933,0.883351955,0,0,8.402793296,77.29709497,997.2331285,134.2122905,260.4581006,253.2402235,0.019608939,5.59E-05,0,501.17,0.78603352,60.39743017,0.500391061,0,0
 2021-10-18, 23:00:00,3.354494382,99.66404494,5.338202247,93.62977528,0,171.9269663,0.959269663,0,0,7.991235955,76.30404494,997.4591573,132.3083146,260.3370787,253.3651685,0.019325843,0,0,393.2175281,0.974382022,69.51707865,0.868764045,0,0
 2021-10-19, 00:00:00,3.53575419,99.9,5.02122905,94.97988827,0,177.7150838,0.505083799,0,0,7.818268156,78.74547486,997.7153073,130.148324,260.4413408,253.5307263,0.019776536,0.000167598,0,539.7721229,0.738659218,54.43055866,0.503743017,0,0
 2021-10-19, 01:00:00,2.703932584,99.9,4.620224719,94.4511236,0,188.9606742,0.627921348,0,0,7.28247191,77.13241573,998.1725843,126.2976404,260.4325843,253.4494382,0.020337079,0,0,500.3880899,0.724719101,68.76825843,0.483539326,0,0
 2021-10-19, 02:00:00,2.027932961,99.86536313,3.969832402,94.46871508,0,253.9217877,0.128435754,0,0,6.594189944,78.31407821,998.4135196,124.2630168,260.5363128,253.3128492,0.019664804,0.000111732,0,534.4764804,0.772122905,67.66502793,0.519217877,0,0
 2021-10-19, 03:00:00,2.755617978,99.9,3.840449438,96.05674157,0,316.752809,1.112078652,0,0,6.538258427,81.72376404,998.4701685,123.7870225,260.5168539,253.3764045,0.01994382,0.001404494,0,418.8105618,0.818988764,58.58696629,0.536910112,0,0
 2021-10-19, 04:00:00,2.563128492,99.9,3.673184358,95.95865922,0,381,0.782234637,0,0,6.440558659,80.72743017,998.6787151,122.033352,260.3910615,253.3240223,0.01972067,0.000837989,0,452.5851397,0.772681564,57.26329609,0.494189944,0,0
 2021-10-19, 05:00:00,1.940782123,99.9,3.173184358,96.03687151,0,445.1452514,0.02301676,0,0,6.037877095,80.42927374,998.9844134,119.4527933,260.4804469,253.5083799,0.019944134,0,0,375.0706704,0.799553073,56.88178771,0.51575419,0,0
 2021-10-19, 06:00:00,1.430898876,99.9,2.751123596,96.17078652,0,472.6685393,0.020842697,52.44831461,0.022078652,5.841179775,79.33775281,998.9780337,119.5065169,261.8426966,265.5,0.026292135,0,0,426.6424157,0.914606742,89.59432584,0.570449438,2,0
 2021-10-19, 07:00:00,2.262569832,99.9,2.789944134,97.60726257,0,473.2011173,0.841843575,2141.643073,0.593240223,5.753351955,83.8222905,999.3149162,116.6678212,309.6145251,681.3575419,0.282513966,0.020055866,0,262.3335196,0.960670391,91.20944134,0.59301676,5,0
 2021-10-19, 08:00:00,3.76011236,99.74606742,3.498876404,98.68876404,0,426.2752809,0.974775281,8584.96236,2.546573034,6.776235955,83.10707865,999.9689888,111.1631461,464.4494382,2097.522472,1.111460674,0.10258427,0,122.1156742,1.433651685,75.61522472,0.578932584,9,0
 2021-10-19, 09:00:00,8.52849162,87.46368715,5.110614525,98.97932961,0,359.424581,0.126145251,24143.65877,7.596480447,11.02128492,71.12206704,1000.19067,109.299162,1002.312849,7459.893855,3.993798883,0.142849162,0,69.2727933,1.600558659,58.2372067,0.396145251,9,9
 2021-10-19, 10:00:00,15.79494382,60.28202247,8.357865169,96.19438202,0,336.2977528,0.531348315,45713.16629,11.53410112,17.03904494,56.34578652,1000.112303,109.960618,1480.747191,11632.15169,6.556460674,0.084494382,0,89.98730337,1.234775281,58.18466292,0.428426966,151,52
 2021-10-19, 11:00:00,21.96759777,41.8849162,11.4547486,88.15642458,0,305.0111732,0.07122905,53099.9843,12.8849162,22.83329609,39.87553073,999.9146369,111.6264804,1731.625698,13723.57542,7.901899441,0.02575419,0,85.4275419,0.955921788,72.03731844,0.366648045,1800,1105
 2021-10-19, 12:00:00,26.37808989,29.83764045,14.08539326,81.1741573,0,291.7247191,0.034269663,48103.64208,13.23398876,25.48994382,30.43073034,999.3884831,116.0519663,1610.52809,12713.56742,7.252303371,0.001292135,0,130.992809,0.868483146,72.39325843,0.403258427,2700,2683
 2021-10-19, 13:00:00,18.76703911,41.62178771,14.96089385,80.12625698,0,285.9162011,0.184916201,13647.13229,3.339776536,21.35357542,36.95553073,998.9606145,119.655419,585.3910615,3110.910615,1.759497207,0,0,115.4815084,0.767765363,72.67441341,0.414748603,1795,1535
 2021-10-19, 14:00:00,22.66123596,37.35674157,16.21685393,81.13202247,0,282.0898876,0.142303371,30491.43539,9.303426966,25.2338764,31.9144382,998.3817416,124.5352809,1091.578652,8522.320225,4.472134831,0.00011236,0,236.8822472,0.901797753,106.6970225,0.40005618,3118,1783
 2021-10-19, 15:00:00,20.14469274,39.83575419,18.21452514,78.50055866,0,280.7150838,0.161899441,13759.38089,3.925139665,22.96050279,34.57117318,998.2413408,125.7155307,618.3631285,3754.597765,1.936536313,0,0,195.2295531,0.733743017,92.4201676,0.386256983,1337,1496
 2021-10-19, 16:00:00,17.46404494,44.02134831,18.06516854,76.70561798,0,280.0617978,0.244606742,7780.393371,3.004382022,21.69803371,35.67089888,997.9685955,128.0101124,516.1179775,3080.651685,1.388539326,0,0,127.8783146,0.765280899,66.23567416,0.44241573,316,115
 2021-10-19, 17:00:00,12.7122905,60.69050279,16.92234637,72,0,279.6424581,0.264189944,1208.454246,0.381173184,16.95603352,49.97698324,998.0495531,127.3285475,292.7318436,528.9329609,0.191787709,0,0,135.6819553,0.756871508,68.51039106,0.424860335,145,81
 2021-10-19, 18:00:00,5.963483146,87.55505618,11.86067416,71.01179775,0,280.488764,0.121685393,2.120674157,5.62E-05,10.50707865,65.6011236,998.5981461,122.7056742,260.4438202,254.0561798,0.020449438,0,0,225.2282022,0.808426966,66.82505618,0.431460674,6,2
 2021-10-19, 19:00:00,3.489944134,94.50837989,8.153072626,78.37597765,0,280.575419,0.410558659,0,0,8.312067039,71.18385475,998.9693296,119.5836313,260.4469274,253.3798883,0.019553073,0,0,378.625419,0.818603352,64.32307263,0.42547486,0,0
 2021-10-19, 20:00:00,2.448876404,96.73314607,6.096629213,84.34157303,0,286.1460674,0.249325843,0,0,7.373707865,72.84966292,999.0765169,118.677191,260.6123596,253.3483146,0.020449438,0,0,322.5469663,0.752921348,74.96859551,0.390168539,0,0
 2021-10-19, 21:00:00,1.591620112,98.0452514,4.711731844,88.16424581,0,287.0670391,0.226089385,0,0,6.512402235,73.8322905,999.1190503,118.3218436,260.4636872,253.424581,0.019664804,0,0,366.102067,0.767318436,76.82307263,0.368603352,0,0
 2021-10-19, 22:00:00,1.279775281,98.8241573,3.878651685,90.6488764,0,287.7359551,0.169606742,0,0,6.081629213,74.72797753,999.1104494,118.3918539,260.6011236,253.3483146,0.01988764,0,0,439.1448315,0.766123596,82.97235955,0.368258427,0,0
 2021-10-19, 23:00:00,1.140223464,99.41787709,3.391061453,92.09217877,0,295.4078212,0.112402235,0,0,5.71603352,76.87547486,999.1131844,118.3693855,260.4636872,253.424581,0.019888268,0,0,425.2618994,0.765921788,85.01418994,0.357821229,0,0
 2021-10-20, 00:00:00,1.68603352,99.86145251,3.380446927,93.57094972,0,312.849162,0.020391061,0,0,6.086089385,76.97318436,999.2302793,117.3868715,260.4022346,253.3687151,0.019497207,0,0,520.9193855,0.708156425,74.09921788,0.34150838,0,0
 2021-10-20, 01:00:00,1.856741573,99.9,3.140449438,94.26853933,0,346.8988764,0.024550562,0,0,5.630842697,79.54696629,999.2612921,117.1190449,260.4719101,253.4269663,0.019719101,0,0,436.6882022,0.718426966,61.83640449,0.338033708,0,0
 2021-10-20, 02:00:00,1.85698324,99.9,3.000558659,94.7027933,0,357.2178771,0.025418994,0,0,5.460055866,80.4426257,999.1464804,118.0889944,260.4860335,253.3687151,0.020111732,0.001173184,0,393.9965363,0.807541899,70.15899441,0.360782123,0,0
 2021-10-20, 03:00:00,1.585955056,99.9,2.766853933,94.99719101,0,384.2247191,0.023651685,0,0,5.348595506,80.2805618,998.8707303,120.4126404,260.3988764,253.3764045,0.019157303,0.000337079,0,450.8338202,0.763764045,72.41691011,0.350786517,0,0
 2021-10-20, 04:00:00,1.826256983,99.9,2.717318436,95.87765363,0,411.6592179,0.028156425,0,0,5.121061453,82.58782123,998.8978212,120.1881564,260.3631285,253.4134078,0.019106145,0.007932961,0,314.8211732,0.938994413,71.90664804,0.388882682,0,0
 2021-10-20, 05:00:00,1.485955056,99.9,2.495505618,95.86741573,0,458.1741573,0.028595506,0,0,4.874550562,82.81893258,999.026573,119.1010112,260.3820225,253.3539326,0.019325843,0.002191011,0,309.1031461,0.876011236,67.64117978,0.410505618,0,0
 2021-10-20, 06:00:00,1.001117318,99.9,1.978212291,96.23910615,0,531.2793296,0.029553073,47.43486034,0.020670391,4.253687151,84.1049162,999.1235196,118.2815642,261.6424581,265.2458101,0.026201117,0.001731844,0,316.5789944,0.981675978,66.14703911,0.477206704,0,0
 2021-10-20, 07:00:00,1.388202247,99.71235955,1.830898876,96.95393258,0,548.4438202,0.118483146,2694.68618,0.677808989,4.606573034,83.39005618,999.3670787,116.2358427,324.0393258,825.6460674,0.359662921,0.003876404,0,294.6556742,1.029494382,70.42224719,0.489662921,4,0
 2021-10-20, 08:00:00,6.808379888,82.77597765,2.920111732,97.18044693,0,535.2960894,0.115139665,10779.57179,4.035251397,8.647821229,69.85094972,999.9922346,110.9720112,575.3854749,3497.391061,1.706536313,0.024804469,0,163.3698883,1.161731844,75.77122905,0.48547486,11,3
 2021-10-20, 09:00:00,11.84692737,64.97932961,5.397206704,96.13351955,0,545.6592179,0.186592179,20060.55369,9.12726257,13.20625698,59.77318436,1000.206927,109.1634078,1077.77095,8308.256983,4.405027933,0.060391061,0,138.7902235,1.193128492,65.2047486,0.35396648,40,24
 2021-10-20, 10:00:00,15.90505618,51.88426966,8.661797753,89.79101124,0,518.6910112,0.410168539,45362.94124,11.44792135,17.1294382,49.93702247,1000.080562,110.2272472,1464.910112,11660.71348,6.472303371,0.100786517,0,70.86359551,1.317247191,59.68949438,0.371629213,151,55
 2021-10-20, 11:00:00,20.25418994,42.17486034,11.44022346,80.72569832,0,407.0223464,0.201396648,51395.22508,12.60430168,21.50692737,40.49201117,999.8648603,112.0441899,1678.173184,13468.35196,7.61452514,0.03150838,0,108.9992179,1.125027933,72.92916201,0.353351955,1518,905
 2021-10-20, 12:00:00,24.98258427,33.34775281,14.26348315,72.7505618,0,305.241573,0.01,53178.47747,14.5102809,25.81460674,32.60370787,999.4989326,115.1217416,1716.382022,13785.02809,7.819775281,0.006404494,0,124.7080899,0.974550562,73.82595506,0.370955056,2601,2404
 2021-10-20, 13:00:00,25.34581006,32.76256983,16.51955307,66.85363128,0,279.9608939,0.036424581,48021.24894,14.32960894,26.34469274,31.54972067,999.0831285,118.6240782,1537.301676,12314.96089,6.859776536,0.00575419,0,95.26374302,0.899162011,73.40642458,0.379553073,1733,1190
 2021-10-20, 14:00:00,26.07022472,32.45224719,18.66516854,70.85730337,0,500.994382,0.010337079,34544.15062,12.05803371,27.20719101,30.41955056,998.643764,122.3287079,1250.629213,9954.668539,5.324101124,0.000561798,0,147.2037079,0.935168539,89.60179775,0.396179775,1506,686
 2021-10-20, 15:00:00,23.47191011,35.97752809,19.88820225,65.5241573,0,497.9438202,0.036797753,21878.6473,7.283202247,25.70337079,32.30814607,998.411573,124.2814607,879.9269663,6535.52809,3.33752809,0.000730337,0,90.95617978,0.835337079,74.08994382,0.423483146,1009,323
 2021-10-20, 16:00:00,19.81396648,43.24692737,20.41731844,72.42849162,0,499.2513966,0.060558659,7204.492514,2.945363128,23.99011173,35.37,998.2849721,125.3446927,500.9664804,2915.03352,1.307709497,0,0,100.9748603,0.796368715,69.2922905,0.415307263,552,131
 2021-10-20, 17:00:00,14.45898876,59.31292135,19.27696629,70.4758427,0,500.5224719,0.23494382,1050.341629,0.333932584,18.69325843,49.16455056,998.2676966,125.4955618,288.9494382,486.8146067,0.171573034,0,0,107.4076966,0.848314607,75.80365169,0.513258427,310,165
 2021-10-20, 18:00:00,7.569832402,86.76480447,13.37430168,68.68994413,0,502.9944134,0.236703911,1.438435754,0,12.15592179,65.37122905,998.5506704,123.1065363,260.4413408,253.7653631,0.019776536,0,0,217.0539106,0.852793296,79.53150838,0.435363128,1,2
 2021-10-20, 19:00:00,5.037430168,93.83910615,9.750837989,76.25139665,0,501.3519553,0.125307263,0,0,9.712067039,70.82134078,999.0202235,119.1534078,260.5810056,253.396648,0.020446927,0,0,236.5869274,0.76877095,76.40100559,0.440335196,0,0
 2021-10-20, 20:00:00,3.964606742,97.19044944,7.364606742,84.15505618,0,502.4719101,0.226067416,0,0,8.429044944,74.87629213,999.0850562,118.6095506,260.5168539,253.3764045,0.02011236,0.00011236,0,280.8008989,0.76005618,73.88162921,0.379831461,0,0
 2021-10-20, 21:00:00,3.482681564,98.08826816,6.192178771,88.61061453,0,505.0893855,0.321620112,0,0,7.916759777,75.68798883,999.387095,116.0573743,260.4301676,253.4636872,0.019608939,0,0,387.5236872,0.72,78.44111732,0.345810056,0,0
 2021-10-20, 22:00:00,2.837640449,98.55337079,5.447191011,90.02078652,0,506.8876404,0.343651685,0,0,7.494101124,74.96814607,1000.133034,109.7875281,260.5168539,253.4269663,0.02011236,0,0,389.8824719,0.715,72.50792135,0.321011236,0,0
 2021-10-20, 23:00:00,2.184357542,99.23296089,4.743575419,90.72067039,0,510.3910615,0.16396648,0,0,6.983910615,76.06921788,1000.123799,109.8617877,260.6312849,253.3351955,0.020782123,0.000223464,0,490.5865363,0.714692737,103.2348045,0.305586592,0,0
